date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,year,PER,PBR,equity,mkPrice,PSR,ROA,ROE,DailyReturn
2007-01-02,5516,61,896,14.1,14.95,14.0,14.95,0.95,25,2007,12.25,1.43,3.83,57.2585,0.341764052475228,0,0,
2007-01-03,5516,19,286,15.3,15.95,13.95,15.2,0.25,14,2007,12.46,1.45,3.83,58.216,0.3474791704095963,0,0,0.016722408026755852
2007-01-04,5516,19,275,14.25,15.0,14.2,15.0,-0.2,18,2007,12.3,1.43,3.83,57.45,0.3429070760621017,0,0,-0.01315789473684206
2007-01-05,5516,25,390,15.0,16.05,15.0,16.05,1.05,15,2007,13.16,1.53,3.83,61.471500000000006,0.3669105713864489,0,0,0.07000000000000005
2007-01-08,5516,14,223,16.05,17.1,16.05,16.05,0.0,11,2007,13.16,1.53,3.83,61.471500000000006,0.3669105713864489,0,0,0.0
2007-01-09,5516,2,32,16.05,16.05,16.05,16.05,0.0,2,2007,13.16,1.53,3.83,61.471500000000006,0.3669105713864489,0,0,0.0
2007-01-10,5516,10,160,15.9,15.9,15.9,15.9,-0.15,2,2007,13.03,1.52,3.83,60.897000000000006,0.3634815006258278,0,0,-0.009345794392523386
2007-01-11,5516,29,476,15.5,17.0,15.5,17.0,1.1,17,2007,13.93,1.63,3.83,65.11,0.3886280195370485,0,0,0.06918238993710689
2007-01-12,5516,11,201,18.15,18.15,18.0,18.0,1.0,10,2007,14.75,1.72,3.83,68.94,0.411488491274522,0,0,0.058823529411764705
2007-01-15,5516,7,138,18.2,19.25,18.2,19.2,1.2,9,2007,15.74,1.84,3.83,73.536,0.4389210573594901,0,0,0.06666666666666662
2007-01-16,5516,7,128,19.0,19.0,17.9,17.9,-1.3,6,2007,14.67,1.71,3.83,68.557,0.4092024441007746,0,0,-0.06770833333333337
2007-01-17,5516,18,302,16.8,17.6,16.65,17.6,-0.3,10,2007,14.43,1.68,3.83,67.408,0.4023443025795326,0,0,-0.016759776536312693
2007-01-18,5516,60,1069,16.85,18.8,16.4,18.8,1.2,23,2007,15.41,1.8,3.83,72.004,0.4297768686645007,0,0,0.06818181818181814
2007-01-19,5516,47,915,18.5,20.1,18.5,18.8,0.0,29,2007,15.41,1.8,3.83,72.004,0.4297768686645007,0,0,0.0
2007-01-22,5516,15,283,20.1,20.1,18.8,18.8,0.0,5,2007,15.41,1.8,3.83,72.004,0.4297768686645007,0,0,0.0
2007-01-23,5516,12,226,20.0,20.0,18.7,18.7,-0.1,3,2007,15.33,1.79,3.83,71.621,0.4274908214907534,0,0,-0.005319148936170288
2007-01-24,5516,19,337,17.4,19.3,17.4,19.25,0.55,8,2007,15.78,1.84,3.83,73.7275,0.4400640809463639,0,0,0.02941176470588239
2007-01-25,5516,27,485,17.95,17.95,17.95,17.95,-1.3,4,2007,14.71,1.72,3.83,68.74849999999999,0.4103454676876483,0,0,-0.06753246753246757
2007-01-26,5516,12,204,18.5,18.5,16.7,18.2,0.25,10,2007,14.92,1.74,3.83,69.706,0.4160605856220167,0,0,0.01392757660167131
2007-01-29,5516,6,102,17.1,17.1,16.95,16.95,-1.25,3,2007,13.89,1.62,3.83,64.9185,0.3874849959501749,0,0,-0.06868131868131869
2007-01-30,5516,7,114,17.5,17.5,15.9,15.9,-1.05,7,2007,13.03,1.52,3.83,60.897000000000006,0.3634815006258278,0,0,-0.06194690265486719
2007-01-31,5516,26,395,15.0,16.05,15.0,16.05,0.15,8,2007,13.16,1.53,3.83,61.471500000000006,0.3669105713864489,0,0,0.009433962264150966
2007-02-01,5516,28,432,15.9,16.5,15.1,16.2,0.15,12,2007,13.28,1.55,3.83,62.046,0.3703396421470698,0,0,0.009345794392523275
2007-02-02,5516,3,46,15.25,15.25,15.25,15.25,-0.95,3,2007,12.5,1.46,3.83,58.4075,0.3609199805968627,0,0,-0.05864197530864194
2007-02-05,5516,13,207,15.9,16.05,15.6,15.95,0.7,9,2007,13.07,1.52,3.83,61.0885,0.3774867993783581,0,0,0.04590163934426225
2007-02-06,5516,26,388,14.9,15.8,14.9,15.8,-0.15,11,2007,12.95,1.51,3.83,60.514,0.3739367667823233,0,0,-0.009404388714733454
2007-02-07,5516,7,104,15.4,15.4,14.7,14.7,-1.1,6,2007,12.05,1.41,3.83,56.301,0.3479031944114021,0,0,-0.06962025316455706
2007-02-08,5516,11,165,15.3,15.3,15.0,15.0,0.3,5,2007,12.3,1.43,3.83,57.45,0.3550032596034715,0,0,0.020408163265306173
2007-02-09,5516,3,45,15.0,15.0,14.5,14.5,-0.5,2,2007,11.89,1.39,3.83,55.535,0.3431698176166892,0,0,-0.03333333333333333
2007-02-12,5516,7,102,14.5,14.5,14.5,14.5,0.0,2,2007,11.89,1.39,3.83,55.535,0.3431698176166892,0,0,0.0
